rorg,rdes,Origin,Dest
180,184,New Orleans International      ,Austin-Bergstrom International 
98,142,Will Rogers World              ,Austin-Bergstrom International 
257,266,Ontario International          ,Austin-Bergstrom International 
22596,21764,Chicago O'Hare International   ,Austin-Bergstrom International 
0,1,Palm Beach International       ,Austin-Bergstrom International 
1,1,Panama City-Bay County Internat,Austin-Bergstrom International 
73,39,Philadelphia Intl              ,Austin-Bergstrom International 
19856,24013,Phoenix Sky Harbor Internationa,Austin-Bergstrom International 
1329,1099,Pittsburgh International       ,Austin-Bergstrom International 
0,1,Pensacola Regional             ,Austin-Bergstrom International 
1008,1257,Raleigh-Durham International   ,Austin-Bergstrom International 
5,2,Reno/Tahoe International       ,Austin-Bergstrom International 
1663,1261,San Diego International-Lindber,Austin-Bergstrom International 
5561,7362,San Antonio International      ,Austin-Bergstrom International 
1,1,Savannah International         ,Austin-Bergstrom International 
126,142,Seattle-Tacoma Intl            ,Austin-Bergstrom International 
1111,1211,San Francisco International    ,Austin-Bergstrom International 
0,1,Shreveport Regional            ,Austin-Bergstrom International 
2975,4720,San Jose International         ,Austin-Bergstrom International 
1211,1686,Salt Lake City Intl            ,Austin-Bergstrom International 
1,0,Sacramento International       ,Austin-Bergstrom International 
34,47,John Wayne /Orange Co          ,Austin-Bergstrom International 
4285,5671,Lambert-St Louis International ,Austin-Bergstrom International 
0,0,Tallahassee Regional           ,Austin-Bergstrom International 
467,548,Tampa International            ,Austin-Bergstrom International 
61,96,Tulsa International            ,Austin-Bergstrom International 
171,175,Tucson International           ,Austin-Bergstrom International 
1,1,McGhee-Tyson                   ,Austin-Bergstrom International 
0,1,Eglin Air Force Base           ,Austin-Bergstrom International 
8019,8864,William B Hartsfield-Atlanta In,Asheville Regional             
764,741,Baltimore-Washington Internatio,Asheville Regional             
12601,12984,Charlotte/Douglas International,Asheville Regional             
857,986,Cincinnati Northern Kentucky In,Asheville Regional             
235,289,Detroit Metropolitan-Wayne Coun,Asheville Regional             
893,1300,Newark Intl                    ,Asheville Regional             
1,1,Greenville-Spartanburg         ,Asheville Regional             
558,589,George Bush Intercontinental   ,Asheville Regional             
97,139,Minneapolis-St Paul Intl       ,Asheville Regional             
0,1,Tri-Cities Regional            ,Asheville Regional             
1,0,McGhee-Tyson                   ,Asheville Regional             
346,567,Lehigh Valley International    ,Wilkes-Barre/Scranton Intl     
3795,4287,William B Hartsfield-Atlanta In,Wilkes-Barre/Scranton Intl     
512,477,Baltimore-Washington Internatio,Wilkes-Barre/Scranton Intl     
174,147,Charlotte/Douglas International,Wilkes-Barre/Scranton Intl     
1537,1973,Cincinnati Northern Kentucky In,Wilkes-Barre/Scranton Intl     
211,246,Detroit Metropolitan-Wayne Coun,Wilkes-Barre/Scranton Intl     
36,28,Elmira/Corning Regional        ,Wilkes-Barre/Scranton Intl     
1,0,Greenville-Spartanburg         ,Wilkes-Barre/Scranton Intl     
94,129,Harrisburg Intl                ,Wilkes-Barre/Scranton Intl     
1538,1618,Chicago O'Hare International   ,Wilkes-Barre/Scranton Intl     
2175,2456,Philadelphia Intl              ,Wilkes-Barre/Scranton Intl     
9797,9907,Pittsburgh International       ,Wilkes-Barre/Scranton Intl     
1,0,Lehigh Valley International    ,Kalamazoo County               
332,328,William B Hartsfield-Atlanta In,Kalamazoo County               
0,0,Wilkes-Barre/Scranton Intl     ,Kalamazoo County               
0,0,Burlington International       ,Kalamazoo County               
1649,2236,Cincinnati Northern Kentucky In,Kalamazoo County               
3134,3188,James M Cox Dayton Intl        ,Kalamazoo County               
5610,8204,Detroit Metropolitan-Wayne Coun,Kalamazoo County               
106,113,Austin Straubel International  ,Kalamazoo County               
683,1705,Capital City                   ,Kalamazoo County               
2278,2974,Minneapolis-St Paul Intl       ,Kalamazoo County               
5071,5688,Chicago O'Hare International   ,Kalamazoo County               
1131,956,Pittsburgh International       ,Kalamazoo County               
4,3,South Bend Regional            ,Kalamazoo County               
1,1,Toledo Express                 ,Kalamazoo County               
0,1,Lehigh Valley International    ,Bradley International          
15,48,Albany Cty                     ,Bradley International          
21716,23012,William B Hartsfield-Atlanta In,Bradley International          
2,1,Wilkes-Barre/Scranton Intl     ,Bradley International          
2524,2787,Nashville International        ,Bradley International          
1331,1984,Gen Edw L Logan Intl           ,Bradley International          
10,11,Burlington International       ,Bradley International          
1868,2276,Buffalo Niagara Intl           ,Bradley International          
17927,17457,Baltimore-Washington Internatio,Bradley International          
5696,7480,Cleveland-Hopkins Intl         ,Bradley International          
12193,11553,Charlotte/Douglas International,Bradley International          
94,116,Port Columbus Intl             ,Bradley International          
11033,11959,Cincinnati Northern Kentucky In,Bradley International          
41,36,James M Cox Dayton Intl        ,Bradley International          
11138,12211,Ronald Reagan Washington Nation,Bradley International          
2018,1905,Denver Intl                    ,Bradley International          
11905,10785,Dallas-Fort Worth International,Bradley International          
11475,15154,Detroit Metropolitan-Wayne Coun,Bradley International          
5915,6580,Newark Intl                    ,Bradley International          
4984,5690,Fort Lauderdale-Hollywood Int'l,Bradley International          
8907,10838,Washington Dulles International,Bradley International          
1268,1343,George Bush Intercontinental   ,Bradley International          
189,208,Indianapolis International     ,Bradley International          
108,181,Long Island - MacArthur        ,Bradley International          
1210,1720,John F Kennedy Intl            ,Bradley International          
1168,970,McCarran International         ,Bradley International          
405,378,Los Angeles International      ,Bradley International          
829,826,LaGuardia                      ,Bradley International          
10264,12119,Orlando International          ,Bradley International          
1,1,Harrisburg Intl                ,Bradley International          
2872,2502,Chicago Midway                 ,Bradley International          
2308,3029,Miami International            ,Bradley International          
207,293,General Mitchell International ,Bradley International          
5866,8476,Minneapolis-St Paul Intl       ,Bradley International          
37984,38522,Chicago O'Hare International   ,Bradley International          
4487,5235,Palm Beach International       ,Bradley International          
19379,19231,Philadelphia Intl              ,Bradley International          
1337,1329,Phoenix Sky Harbor Internationa,Bradley International          
14487,14359,Pittsburgh International       ,Bradley International          
74,235,Theodore F Green State         ,Bradley International          
119,213,Portland International Jetport ,Bradley International          
6187,6912,Raleigh-Durham International   ,Bradley International          
139,218,Greater Rochester Int'l        ,Bradley International          
389,526,Southwest Florida International,Bradley International          
643,647,San Francisco International    ,Bradley International          
2364,2775,Luis Munoz Marin International ,Bradley International          
63,55,Salt Lake City Intl            ,Bradley International          
1,1,Sarasota Bradenton Internationa,Bradley International          
7942,10118,Lambert-St Louis International ,Bradley International          
1,2,Stewart                        ,Bradley International          
2559,1794,Syracuse-Hancock Intl          ,Bradley International          
5146,5752,Tampa International            ,Bradley International          
5372,9210,Ted Stevens Anchorage Internati,Bethel                         
0,0,Denver Intl                    ,Scotts Bluff County            
0,0,Ted Stevens Anchorage Internati,Boeing Field/King County Intl  
94,83,Burbank-Glendale-Pasadena      ,Meadows                        
116,212,Denver Intl                    ,Meadows                        
3294,2745,Dallas-Fort Worth International,Meadows                        
32,35,Fresno Yosemite International  ,Meadows                        
735,945,George Bush Intercontinental   ,Meadows                        
496,852,McCarran International         ,Meadows                        
2341,3014,Los Angeles International      ,Meadows                        
21,26,Monterey Peninsula             ,Meadows                        
1,0,Metropolitan Oakland Internatio,Meadows                        
62,83,Ontario International          ,Meadows                        
0,0,Oxnard                         ,Meadows                        
576,848,Phoenix Sky Harbor Internationa,Meadows                        
2,2,Palm Springs International     ,Meadows                        
114,93,San Diego International-Lindber,Meadows                        
475,597,Santa Barbara Municipal        ,Meadows                        
1678,1923,San Francisco International    ,Meadows                        
0,0,San Jose International         ,Meadows                        
591,790,Salt Lake City Intl            ,Meadows                        
35,47,Sacramento International       ,Meadows                        
68,114,John Wayne /Orange Co          ,Meadows                        
279,252,William B Hartsfield-Atlanta In,Binghamton Regional            
1,1,Wilkes-Barre/Scranton Intl     ,Binghamton Regional            
1144,1403,Baltimore-Washington Internatio,Binghamton Regional            
665,863,Cincinnati Northern Kentucky In,Binghamton Regional            
231,309,Detroit Metropolitan-Wayne Coun,Binghamton Regional            
105,178,Elmira/Corning Regional        ,Binghamton Regional            
