rorg,rdes,Origin,Dest
535,1050,Bradley International          ,George Bush Intercontinental   
564,1019,Meadows                        ,George Bush Intercontinental   
3970,7401,Birmingham International       ,George Bush Intercontinental   
8869,11764,Nashville International        ,George Bush Intercontinental   
350,420,Boise Air Terminal             ,George Bush Intercontinental   
14127,16013,Gen Edw L Logan Intl           ,George Bush Intercontinental   
928,1535,Southeast Texas Regional       ,George Bush Intercontinental   
2926,5536,Brownsville/S.Padre Island Inte,George Bush Intercontinental   
5753,9963,Baton Rouge Metropolitan       ,George Bush Intercontinental   
10576,13958,Baltimore-Washington Internatio,George Bush Intercontinental   
915,1588,Columbia Metropolitan          ,George Bush Intercontinental   
339,534,Lovell                         ,George Bush Intercontinental   
935,1635,Charleston AFB/International   ,George Bush Intercontinental   
16033,19935,Cleveland-Hopkins Intl         ,George Bush Intercontinental   
853,1519,Easterwood                     ,George Bush Intercontinental   
16389,18681,Charlotte/Douglas International,George Bush Intercontinental   
5029,7304,Port Columbus Intl             ,George Bush Intercontinental   
3281,6245,City of Colorado Springs Muni  ,George Bush Intercontinental   
6818,12562,Corpus Christi International   ,George Bush Intercontinental   
766,1262,Yeager                         ,George Bush Intercontinental   
3932,6687,Cincinnati Northern Kentucky In,George Bush Intercontinental   
15107,23299,Dallas Love                    ,George Bush Intercontinental   
950,1797,James M Cox Dayton Intl        ,George Bush Intercontinental   
17060,20915,Ronald Reagan Washington Nation,George Bush Intercontinental   
37735,45073,Denver Intl                    ,George Bush Intercontinental   
70909,82174,Dallas-Fort Worth International,George Bush Intercontinental   
22,31,Durango-La Plata County        ,George Bush Intercontinental   
739,1497,Des Moines International       ,George Bush Intercontinental   
15955,19655,Detroit Metropolitan-Wayne Coun,George Bush Intercontinental   
569,1395,Ellington                      ,George Bush Intercontinental   
265,511,Eagle County Regional          ,George Bush Intercontinental   
5897,11031,El Paso International          ,George Bush Intercontinental   
34720,32910,Newark Intl                    ,George Bush Intercontinental   
8103,11970,Fort Lauderdale-Hollywood Int'l,George Bush Intercontinental   
2251,3729,Gulfport-Biloxi Regional       ,George Bush Intercontinental   
1539,2332,Robert Gray AAF                ,George Bush Intercontinental   
770,1490,Kent County International      ,George Bush Intercontinental   
2983,4772,Piedmont Triad International   ,George Bush Intercontinental   
894,1859,Greenville-Spartanburg         ,George Bush Intercontinental   
83,171,Gunnison County                ,George Bush Intercontinental   
481,819,Yampa Valley                   ,George Bush Intercontinental   
2079,2819,Honolulu International         ,George Bush Intercontinental   
1671,3124,William P Hobby                ,George Bush Intercontinental   
3900,7651,Valley International           ,George Bush Intercontinental   
1276,2449,Huntsville International       ,George Bush Intercontinental   
6732,9453,Washington Dulles International,George Bush Intercontinental   
1691,3011,Wichita Mid-Continent          ,George Bush Intercontinental   
659,883,Killeen Municipal              ,George Bush Intercontinental   
6576,10261,Indianapolis International     ,George Bush Intercontinental   
34,70,Jackson Hole                   ,George Bush Intercontinental   
2196,3476,Jackson International          ,George Bush Intercontinental   
5725,9509,Jacksonville International     ,George Bush Intercontinental   
3345,3702,John F Kennedy Intl            ,George Bush Intercontinental   
14894,20042,McCarran International         ,George Bush Intercontinental   
26403,32703,Los Angeles International      ,George Bush Intercontinental   
2542,4674,Lubbock International          ,George Bush Intercontinental   
1372,3203,Lake Charles Regional          ,George Bush Intercontinental   
1075,1680,Blue Grass                     ,George Bush Intercontinental   
5070,9509,Lafayette Regional             ,George Bush Intercontinental   
18396,25296,LaGuardia                      ,George Bush Intercontinental   
2848,4246,Adams                          ,George Bush Intercontinental   
898,1778,Laredo International           ,George Bush Intercontinental   
3980,7672,Midland International          ,George Bush Intercontinental   
8306,14040,Kansas City International      ,George Bush Intercontinental   
13303,18230,Orlando International          ,George Bush Intercontinental   
366,562,Chicago Midway                 ,George Bush Intercontinental   
6785,10610,Memphis International          ,George Bush Intercontinental   
12207,19986,McAllen Miller International   ,George Bush Intercontinental   
530,924,Montgomery Regional Apt        ,George Bush Intercontinental   
19055,25716,Miami International            ,George Bush Intercontinental   
2624,4118,General Mitchell International ,George Bush Intercontinental   
905,1471,Monroe Regional                ,George Bush Intercontinental   
2248,4259,Mobile Regional                ,George Bush Intercontinental   
0,0,Dane County Regional           ,George Bush Intercontinental   
10793,17111,Minneapolis-St Paul Intl       ,George Bush Intercontinental   
24170,37228,New Orleans International      ,George Bush Intercontinental   
522,898,Montrose Regional              ,George Bush Intercontinental   
1943,2589,Metropolitan Oakland Internatio,George Bush Intercontinental   
122,195,Kahului                        ,George Bush Intercontinental   
7788,13889,Will Rogers World              ,George Bush Intercontinental   
3880,6961,Eppley Airfield                ,George Bush Intercontinental   
3483,5120,Ontario International          ,George Bush Intercontinental   
49331,52076,Chicago O'Hare International   ,George Bush Intercontinental   
1988,3344,Norfolk International          ,George Bush Intercontinental   
3263,5500,Palm Beach International       ,George Bush Intercontinental   
3511,4733,Portland Intl                  ,George Bush Intercontinental   
0,0,Panama City-Bay County Internat,George Bush Intercontinental   
18425,21981,Philadelphia Intl              ,George Bush Intercontinental   
24196,32209,Phoenix Sky Harbor Internationa,George Bush Intercontinental   
16237,18348,Pittsburgh International       ,George Bush Intercontinental   
5741,9776,Pensacola Regional             ,George Bush Intercontinental   
468,1033,Palm Springs International     ,George Bush Intercontinental   
148,227,Theodore F Green State         ,George Bush Intercontinental   
3808,6127,Raleigh-Durham International   ,George Bush Intercontinental   
1051,2092,Richmond International         ,George Bush Intercontinental   
1332,1760,Reno/Tahoe International       ,George Bush Intercontinental   
1632,2914,Southwest Florida International,George Bush Intercontinental   
9533,14292,San Diego International-Lindber,George Bush Intercontinental   
23612,35151,San Antonio International      ,George Bush Intercontinental   
1045,1706,Savannah International         ,George Bush Intercontinental   
4112,5526,Louisville International-Standi,George Bush Intercontinental   
9498,12904,Seattle-Tacoma Intl            ,George Bush Intercontinental   
21244,27290,San Francisco International    ,George Bush Intercontinental   
1724,3373,Shreveport Regional            ,George Bush Intercontinental   
3343,5129,San Jose International         ,George Bush Intercontinental   
369,437,San Angelo Regional /Mathis    ,George Bush Intercontinental   
916,1544,Luis Munoz Marin International ,George Bush Intercontinental   
10521,13351,Salt Lake City Intl            ,George Bush Intercontinental   
2097,2873,Sacramento International       ,George Bush Intercontinental   
7494,10649,John Wayne /Orange Co          ,George Bush Intercontinental   
642,1151,Sarasota Bradenton Internationa,George Bush Intercontinental   
9314,14772,Lambert-St Louis International ,George Bush Intercontinental   
910,1121,Tallahassee Regional           ,George Bush Intercontinental   
11783,15717,Tampa International            ,George Bush Intercontinental   
8732,15127,Tulsa International            ,George Bush Intercontinental   
5225,8097,Tucson International           ,George Bush Intercontinental   
203,390,Texarkana Regional-Webb        ,George Bush Intercontinental   
445,546,Tyler Pounds                   ,George Bush Intercontinental   
1664,2546,McGhee-Tyson                   ,George Bush Intercontinental   
406,700,Victoria Regional              ,George Bush Intercontinental   
970,1684,Eglin Air Force Base           ,George Bush Intercontinental   
1885,3277,Northwest Arkansas Regional    ,George Bush Intercontinental   
8015,8375,William B Hartsfield-Atlanta In,Wichita Mid-Continent          
1,0,Nashville International        ,Wichita Mid-Continent          
0,1,Eastern Iowa                   ,Wichita Mid-Continent          
1,0,Port Columbus Intl             ,Wichita Mid-Continent          
305,495,City of Colorado Springs Muni  ,Wichita Mid-Continent          
330,411,Cincinnati Northern Kentucky In,Wichita Mid-Continent          
189,197,Ronald Reagan Washington Nation,Wichita Mid-Continent          
11237,11945,Denver Intl                    ,Wichita Mid-Continent          
18396,18594,Dallas-Fort Worth International,Wichita Mid-Continent          
2599,3123,George Bush Intercontinental   ,Wichita Mid-Continent          
896,1176,McCarran International         ,Wichita Mid-Continent          
134,248,Los Angeles International      ,Wichita Mid-Continent          
118,173,LaGuardia                      ,Wichita Mid-Continent          
81,145,Adams                          ,Wichita Mid-Continent          
132,267,Lincoln Municipal              ,Wichita Mid-Continent          
1616,1718,Kansas City International      ,Wichita Mid-Continent          
37,32,Orlando International          ,Wichita Mid-Continent          
14,41,Chicago Midway                 ,Wichita Mid-Continent          
3376,5280,Memphis International          ,Wichita Mid-Continent          
302,379,Minneapolis-St Paul Intl       ,Wichita Mid-Continent          
275,471,Will Rogers World              ,Wichita Mid-Continent          
14,12,Eppley Airfield                ,Wichita Mid-Continent          
15368,15386,Chicago O'Hare International   ,Wichita Mid-Continent          
4622,6873,Phoenix Sky Harbor Internationa,Wichita Mid-Continent          
871,772,Pittsburgh International       ,Wichita Mid-Continent          
25,60,Seattle-Tacoma Intl            ,Wichita Mid-Continent          
98,491,Springfield-Branson Regional   ,Wichita Mid-Continent          
92,34,Salt Lake City Intl            ,Wichita Mid-Continent          
8977,11564,Lambert-St Louis International ,Wichita Mid-Continent          
530,685,Tulsa International            ,Wichita Mid-Continent          
1,1,Northwest Arkansas Regional    ,Wichita Mid-Continent          
1,0,Albuquerque International      ,Idaho Falls Regional           
3,0,Billings Logan Intl            ,Idaho Falls Regional           
0,0,Boise Air Terminal             ,Idaho Falls Regional           
0,0,Bert Mooney                    ,Idaho Falls Regional           
2,0,Gallatin                       ,Idaho Falls Regional           
1,0,Yellowstone Regional           ,Idaho Falls Regional           
0,0,City of Colorado Springs Muni  ,Idaho Falls Regional           
2,0,Natrona County Intl            ,Idaho Falls Regional           
618,714,Denver Intl                    ,Idaho Falls Regional           
0,0,Mahlon Sweet                   ,Idaho Falls Regional           
3,0,Glacier Park Intl              ,Idaho Falls Regional           
1,0,Spokane Intl                   ,Idaho Falls Regional           
0,0,Great Falls Intl               ,Idaho Falls Regional           
0,0,Helena Regional                ,Idaho Falls Regional           
1985,2282,Jackson Hole                   ,Idaho Falls Regional           
0,0,Los Angeles International      ,Idaho Falls Regional           
0,0,Lewiston-Nez Perce County      ,Idaho Falls Regional           
0,0,Rogue Valley International     ,Idaho Falls Regional           
1,0,Monterey Peninsula             ,Idaho Falls Regional           
2,0,Missoula International         ,Idaho Falls Regional           
156,231,Minneapolis-St Paul Intl       ,Idaho Falls Regional           
0,0,Eppley Airfield                ,Idaho Falls Regional           
1,0,Chicago O'Hare International   ,Idaho Falls Regional           
0,0,Phoenix Sky Harbor Internationa,Idaho Falls Regional           
1,1,Pocatello Regional             ,Idaho Falls Regional           
2,0,Tri-Cities                     ,Idaho Falls Regional           
2,0,Rapid City Regional            ,Idaho Falls Regional           
3,0,Roberts                        ,Idaho Falls Regional           
0,0,Reno/Tahoe International       ,Idaho Falls Regional           
1,0,Santa Barbara Municipal        ,Idaho Falls Regional           
2,0,San Francisco International    ,Idaho Falls Regional           
1,0,St George Muni                 ,Idaho Falls Regional           
9827,12295,Salt Lake City Intl            ,Idaho Falls Regional           
1,0,Sacramento International       ,Idaho Falls Regional           
0,0,Friedman Memorial              ,Idaho Falls Regional           
1,0,Tucson International           ,Idaho Falls Regional           
0,0,Yellowstone                    ,Idaho Falls Regional           
1,1,Waco Regional                  ,Killeen Municipal              
0,1,Alexandria International       ,Killeen Municipal              
1,1,Easterwood                     ,Killeen Municipal              
2166,3332,Dallas-Fort Worth International,Killeen Municipal              
834,904,George Bush Intercontinental   ,Killeen Municipal              
1,1,Victoria Regional              ,Killeen Municipal              
404,395,William B Hartsfield-Atlanta In,New Castle County              
2,3,Washington Dulles International,New Castle County              
4502,5214,William B Hartsfield-Atlanta In,Wilmington International       
1419,1322,Baltimore-Washington Internatio,Wilmington International       
17916,18182,Charlotte/Douglas International,Wilmington International       
204,280,Cincinnati Northern Kentucky In,Wilmington International       
793,920,Piedmont Triad International   ,Wilmington International       
1,1,Kinston Regional Jetport At Sta,Wilmington International       
0,0,Myrtle Beach International     ,Wilmington International       
19,31,Norfolk International          ,Wilmington International       
176,103,Philadelphia Intl              ,Wilmington International       
167,202,Raleigh-Durham International   ,Wilmington International       
0,0,Lehigh Valley International    ,Indianapolis International     
21537,25618,William B Hartsfield-Atlanta In,Indianapolis International     
3,0,Austin-Bergstrom International ,Indianapolis International     
165,287,Bradley International          ,Indianapolis International     
1558,1996,Nashville International        ,Indianapolis International     
2113,1854,Gen Edw L Logan Intl           ,Indianapolis International     
1,0,Burlington International       ,Indianapolis International     
6389,5785,Baltimore-Washington Internatio,Indianapolis International     
54,49,Akron-Canton Regional          ,Indianapolis International     
1,0,Charleston AFB/International   ,Indianapolis International     
6590,9719,Cleveland-Hopkins Intl         ,Indianapolis International     
15708,16722,Charlotte/Douglas International,Indianapolis International     
3841,4955,Port Columbus Intl             ,Indianapolis International     
1,0,City of Colorado Springs Muni  ,Indianapolis International     
8767,10643,Cincinnati Northern Kentucky In,Indianapolis International     
334,302,James M Cox Dayton Intl        ,Indianapolis International     
9282,9478,Ronald Reagan Washington Nation,Indianapolis International     
13643,14068,Denver Intl                    ,Indianapolis International     
806,2860,Detroit City                   ,Indianapolis International     
17217,17144,Dallas-Fort Worth International,Indianapolis International     
133,210,Des Moines International       ,Indianapolis International     
19076,25569,Detroit Metropolitan-Wayne Coun,Indianapolis International     
1959,2697,Evansville Regional            ,Indianapolis International     
10396,12241,Newark Intl                    ,Indianapolis International     
761,1159,Fort Lauderdale-Hollywood Int'l,Indianapolis International     
1,1,Fort Wayne International       ,Indianapolis International     
331,356,Kent County International      ,Indianapolis International     
1525,2083,Washington Dulles International,Indianapolis International     
9291,10471,George Bush Intercontinental   ,Indianapolis International     
0,0,Jackson International          ,Indianapolis International     
1390,1434,Jacksonville International     ,Indianapolis International     
2126,2379,John F Kennedy Intl            ,Indianapolis International     
6402,6790,McCarran International         ,Indianapolis International     
5955,5435,Los Angeles International      ,Indianapolis International     
1,0,Blue Grass                     ,Indianapolis International     
8744,8800,LaGuardia                      ,Indianapolis International     
3974,4333,Kansas City International      ,Indianapolis International     
8809,10136,Orlando International          ,Indianapolis International     
10487,12040,Chicago Midway                 ,Indianapolis International     
5997,9216,Memphis International          ,Indianapolis International     
1609,1771,Miami International            ,Indianapolis International     
914,1565,General Mitchell International ,Indianapolis International     
10308,16057,Minneapolis-St Paul Intl       ,Indianapolis International     
1475,1771,New Orleans International      ,Indianapolis International     
99,202,Eppley Airfield                ,Indianapolis International     
36722,36566,Chicago O'Hare International   ,Indianapolis International     
1,0,Norfolk International          ,Indianapolis International     
29,48,Palm Beach International       ,Indianapolis International     
12932,12813,Philadelphia Intl              ,Indianapolis International     
10109,10449,Phoenix Sky Harbor Internationa,Indianapolis International     
283,469,St. Petersburg-Clearwater Inter,Indianapolis International     
15769,15735,Pittsburgh International       ,Indianapolis International     
180,304,Raleigh-Durham International   ,Indianapolis International     
1,0,Roanoke Regional/ Woodrum      ,Indianapolis International     
1184,1723,Southwest Florida International,Indianapolis International     
1635,2919,Louisville International-Standi,Indianapolis International     
88,127,Seattle-Tacoma Intl            ,Indianapolis International     
2598,2627,San Francisco International    ,Indianapolis International     
322,425,Sarasota Bradenton Internationa,Indianapolis International     
19771,24585,Lambert-St Louis International ,Indianapolis International     
5401,5664,Tampa International            ,Indianapolis International     
1,0,Tulsa International            ,Indianapolis International     
62,94,Minneapolis-St Paul Intl       ,Falls International            
896,1148,Los Angeles International      ,Imperial County                
253,272,San Diego International-Lindber,Imperial County                
507,825,Yuma MCAS-Yuma International   ,Imperial County                
606,684,William B Hartsfield-Atlanta In,Kinston Regional Jetport At Sta
808,778,Baltimore-Washington Internatio,Kinston Regional Jetport At Sta
1261,1440,Charlotte/Douglas International,Kinston Regional Jetport At Sta
1043,1819,Albany Cty                     ,Long Island - MacArthur        
2189,2409,William B Hartsfield-Atlanta In,Long Island - MacArthur        
151,339,Bradley International          ,Long Island - MacArthur        
1300,1390,Nashville International        ,Long Island - MacArthur        
1438,1688,Gen Edw L Logan Intl           ,Long Island - MacArthur        
0,0,Buffalo Niagara Intl           ,Long Island - MacArthur        
11255,12388,Baltimore-Washington Internatio,Long Island - MacArthur        
443,689,Cleveland-Hopkins Intl         ,Long Island - MacArthur        
2068,1799,Charlotte/Douglas International,Long Island - MacArthur        
668,892,Cincinnati Northern Kentucky In,Long Island - MacArthur        
790,922,Ronald Reagan Washington Nation,Long Island - MacArthur        
3,3,Newark Intl                    ,Long Island - MacArthur        
4359,4109,Fort Lauderdale-Hollywood Int'l,Long Island - MacArthur        
113,110,Washington Dulles International,Long Island - MacArthur        
139,111,Jacksonville International     ,Long Island - MacArthur        
0,0,John F Kennedy Intl            ,Long Island - MacArthur        
1210,905,McCarran International         ,Long Island - MacArthur        
2,3,LaGuardia                      ,Long Island - MacArthur        
6073,5335,Orlando International          ,Long Island - MacArthur        
5087,4144,Chicago Midway                 ,Long Island - MacArthur        
53,78,Miami International            ,Long Island - MacArthur        
5477,5455,Chicago O'Hare International   ,Long Island - MacArthur        
1315,1148,Palm Beach International       ,Long Island - MacArthur        
744,717,Philadelphia Intl              ,Long Island - MacArthur        
6646,5164,Pittsburgh International       ,Long Island - MacArthur        
466,767,Theodore F Green State         ,Long Island - MacArthur        
3811,3423,Raleigh-Durham International   ,Long Island - MacArthur        
495,335,Southwest Florida International,Long Island - MacArthur        
2,2,Stewart                        ,Long Island - MacArthur        
1067,1566,Syracuse-Hancock Intl          ,Long Island - MacArthur        
2540,2207,Tampa International            ,Long Island - MacArthur        
88,44,Binghamton Regional            ,Tompkins Cty                   
1616,2202,Elmira/Corning Regional        ,Tompkins Cty                   
263,334,Erie Intl                      ,Tompkins Cty                   
30,50,Harrisburg Intl                ,Tompkins Cty                   
5111,5281,Pittsburgh International       ,Tompkins Cty                   
649,806,Syracuse-Hancock Intl          ,Tompkins Cty                   
4376,7250,Honolulu International         ,Hilo International             
45,64,Kona International At Keahole  ,Hilo International             
93,151,Metropolitan Oakland Internatio,Hilo International             
115,155,Kahului                        ,Hilo International             
1188,1671,Los Angeles International      ,Inyokern                       
135,136,William B Hartsfield-Atlanta In,Jackson Hole                   
77,84,Billings Logan Intl            ,Jackson Hole                   
31,24,Cincinnati Northern Kentucky In,Jackson Hole                   
4237,4466,Denver Intl                    ,Jackson Hole                   
1400,1444,Dallas-Fort Worth International,Jackson Hole                   
5,6,Newark Intl                    ,Jackson Hole                   
37,48,George Bush Intercontinental   ,Jackson Hole                   
59,77,Idaho Falls Regional           ,Jackson Hole                   
25,19,Los Angeles International      ,Jackson Hole                   
487,569,Minneapolis-St Paul Intl       ,Jackson Hole                   
1676,1490,Chicago O'Hare International   ,Jackson Hole                   
0,0,Reno/Tahoe International       ,Jackson Hole                   
10898,12401,Salt Lake City Intl            ,Jackson Hole                   
0,0,Alexandria International       ,Jackson International          
20684,21692,William B Hartsfield-Atlanta In,Jackson International          
5003,5815,Birmingham International       ,Jackson International          
2454,2407,Nashville International        ,Jackson International          
1573,1987,Baton Rouge Metropolitan       ,Jackson International          
2781,2406,Baltimore-Washington Internatio,Jackson International          
1,0,Lovell                         ,Jackson International          
1,0,Cleveland-Hopkins Intl         ,Jackson International          
9,10,Charlotte/Douglas International,Jackson International          
4226,5594,Cincinnati Northern Kentucky In,Jackson International          
422,396,Ronald Reagan Washington Nation,Jackson International          
18743,20292,Dallas-Fort Worth International,Jackson International          
350,384,Detroit Metropolitan-Wayne Coun,Jackson International          
117,160,Newark Intl                    ,Jackson International          
103,175,Gulfport-Biloxi Regional       ,Jackson International          
1,0,Piedmont Triad International   ,Jackson International          
6582,6702,William P Hobby                ,Jackson International          
0,1,Huntsville International       ,Jackson International          
0,1,Tri-State/Walker-Long          ,Jackson International          
2635,3288,George Bush Intercontinental   ,Jackson International          
0,0,Indianapolis International     ,Jackson International          
0,0,Adams                          ,Jackson International          
848,937,Orlando International          ,Jackson International          
3446,2986,Chicago Midway                 ,Jackson International          
2978,4069,Memphis International          ,Jackson International          
0,0,Montgomery Regional Apt        ,Jackson International          
1309,1613,Monroe Regional                ,Jackson International          
768,1189,Mobile Regional                ,Jackson International          
257,264,New Orleans International      ,Jackson International          
385,384,Chicago O'Hare International   ,Jackson International          
30,48,Pensacola Regional             ,Jackson International          
0,0,Louisville International-Standi,Jackson International          
960,1410,Shreveport Regional            ,Jackson International          
661,896,Lambert-St Louis International ,Jackson International          
1,1,McGhee-Tyson                   ,Jackson International          
47690,49546,William B Hartsfield-Atlanta In,Jacksonville International     
145,177,Austin-Bergstrom International ,Jacksonville International     
1286,1278,Birmingham International       ,Jacksonville International     
6583,7237,Nashville International        ,Jacksonville International     
769,1096,Gen Edw L Logan Intl           ,Jacksonville International     
10990,10319,Baltimore-Washington Internatio,Jacksonville International     
1,0,Columbia Metropolitan          ,Jacksonville International     
1529,1578,Charleston AFB/International   ,Jacksonville International     
483,539,Cleveland-Hopkins Intl         ,Jacksonville International     
23154,23703,Charlotte/Douglas International,Jacksonville International     
7309,8101,Cincinnati Northern Kentucky In,Jacksonville International     
463,1606,Daytona Beach International    ,Jacksonville International     
3431,3363,Ronald Reagan Washington Nation,Jacksonville International     
172,174,Denver Intl                    ,Jacksonville International     
15348,15006,Dallas-Fort Worth International,Jacksonville International     
6015,7082,Detroit Metropolitan-Wayne Coun,Jacksonville International     
10921,12572,Newark Intl                    ,Jacksonville International     
11430,13799,Fort Lauderdale-Hollywood Int'l,Jacksonville International     
399,379,Piedmont Triad International   ,Jacksonville International     
0,0,Greenville-Spartanburg         ,Jacksonville International     
578,444,William P Hobby                ,Jacksonville International     
3590,4202,Washington Dulles International,Jacksonville International     
8545,8882,George Bush Intercontinental   ,Jacksonville International     
2187,2030,Indianapolis International     ,Jacksonville International     
79,114,Long Island - MacArthur        ,Jacksonville International     
1620,1882,John F Kennedy Intl            ,Jacksonville International     
138,145,Los Angeles International      ,Jacksonville International     
6216,6280,LaGuardia                      ,Jacksonville International     
200,153,Kansas City International      ,Jacksonville International     
702,1023,Orlando International          ,Jacksonville International     
4,5,Chicago Midway                 ,Jacksonville International     
2295,2637,Memphis International          ,Jacksonville International     
4220,5842,Miami International            ,Jacksonville International     
241,243,Melbourne International        ,Jacksonville International     
594,978,Minneapolis-St Paul Intl       ,Jacksonville International     
1514,1756,New Orleans International      ,Jacksonville International     
2,3,Myrtle Beach International     ,Jacksonville International     
8368,8089,Chicago O'Hare International   ,Jacksonville International     
3091,3120,Norfolk International          ,Jacksonville International     
16,42,Palm Beach International       ,Jacksonville International     
12146,10368,Philadelphia Intl              ,Jacksonville International     
2,2,Pierre Regional                ,Jacksonville International     
1933,1587,Pittsburgh International       ,Jacksonville International     
973,1384,Pensacola Regional             ,Jacksonville International     
3636,3940,Raleigh-Durham International   ,Jacksonville International     
50,71,Southwest Florida International,Jacksonville International     
1577,2487,Savannah International         ,Jacksonville International     
0,0,Louisville International-Standi,Jacksonville International     
4733,5697,Lambert-St Louis International ,Jacksonville International     
1,0,Henry E. Rohlsen               ,Jacksonville International     
0,0,Tallahassee Regional           ,Jacksonville International     
5474,6632,Tampa International            ,Jacksonville International     
10,10,Lehigh Valley International    ,John F Kennedy Intl            
95,69,Nantucket Memorial             ,John F Kennedy Intl            
4,4,Atlantic City International    ,John F Kennedy Intl            
1,1,Bush                           ,John F Kennedy Intl            
453,753,Albany Cty                     ,John F Kennedy Intl            
18828,17911,William B Hartsfield-Atlanta In,John F Kennedy Intl            
890,1261,Austin-Bergstrom International ,John F Kennedy Intl            
14,13,Wilkes-Barre/Scranton Intl     ,John F Kennedy Intl            
1332,2028,Bradley International          ,John F Kennedy Intl            
3,4,Binghamton Regional            ,John F Kennedy Intl            
2,1,Birmingham International       ,John F Kennedy Intl            
1664,2376,Nashville International        ,John F Kennedy Intl            
25084,31775,Gen Edw L Logan Intl           ,John F Kennedy Intl            
722,1269,Rafael Hernandez               ,John F Kennedy Intl            
2940,3991,Burlington International       ,John F Kennedy Intl            
7861,9376,Buffalo Niagara Intl           ,John F Kennedy Intl            
1730,1796,Burbank-Glendale-Pasadena      ,John F Kennedy Intl            
4077,5000,Baltimore-Washington Internatio,John F Kennedy Intl            
2,1,Columbia Metropolitan          ,John F Kennedy Intl            
194,269,Charleston AFB/International   ,John F Kennedy Intl            
5465,7440,Cleveland-Hopkins Intl         ,John F Kennedy Intl            
4498,4801,Charlotte/Douglas International,John F Kennedy Intl            
1948,2674,Port Columbus Intl             ,John F Kennedy Intl            
9558,9781,Cincinnati Northern Kentucky In,John F Kennedy Intl            
995,907,James M Cox Dayton Intl        ,John F Kennedy Intl            
15796,19048,Ronald Reagan Washington Nation,John F Kennedy Intl            
5065,5380,Denver Intl                    ,John F Kennedy Intl            
10363,10324,Dallas-Fort Worth International,John F Kennedy Intl            
9590,12541,Detroit Metropolitan-Wayne Coun,John F Kennedy Intl            
20,18,Newark Intl                    ,John F Kennedy Intl            
24326,26054,Fort Lauderdale-Hollywood Int'l,John F Kennedy Intl            
385,489,Piedmont Triad International   ,John F Kennedy Intl            
6,5,Yampa Valley                   ,John F Kennedy Intl            
30,30,Honolulu International         ,John F Kennedy Intl            
2211,2927,William P Hobby                ,John F Kennedy Intl            
2,3,Westchester Cty                ,John F Kennedy Intl            
7293,8103,Washington Dulles International,John F Kennedy Intl            
2694,3643,George Bush Intercontinental   ,John F Kennedy Intl            
1330,2194,Indianapolis International     ,John F Kennedy Intl            
1404,1857,Jacksonville International     ,John F Kennedy Intl            
0,0,John F Kennedy Intl            ,John F Kennedy Intl            
19236,19479,McCarran International         ,John F Kennedy Intl            
63190,67764,Los Angeles International      ,John F Kennedy Intl            
18,5,LaGuardia                      ,John F Kennedy Intl            
5581,5883,Long Beach (Daugherty )        ,John F Kennedy Intl            
177,271,Kansas City International      ,John F Kennedy Intl            
25708,28367,Orlando International          ,John F Kennedy Intl            
2,2,Harrisburg Intl                ,John F Kennedy Intl            
1,1,Chicago Midway                 ,John F Kennedy Intl            
84,134,Memphis International          ,John F Kennedy Intl            
27,51,Manchester                     ,John F Kennedy Intl            
28287,30603,Miami International            ,John F Kennedy Intl            
4,4,General Mitchell International ,John F Kennedy Intl            
306,477,Melbourne International        ,John F Kennedy Intl            
3078,4162,Minneapolis-St Paul Intl       ,John F Kennedy Intl            
3660,4568,New Orleans International      ,John F Kennedy Intl            
3504,4324,Metropolitan Oakland Internatio,John F Kennedy Intl            
1308,1218,Ontario International          ,John F Kennedy Intl            
10412,11100,Chicago O'Hare International   ,John F Kennedy Intl            
1825,1951,Norfolk International          ,John F Kennedy Intl            
37,69,Worcester Regional             ,John F Kennedy Intl            
9745,10246,Palm Beach International       ,John F Kennedy Intl            
2289,2255,Portland Intl                  ,John F Kennedy Intl            
0,0,Newport News/Williamsburg Inter,John F Kennedy Intl            
2677,3673,Philadelphia Intl              ,John F Kennedy Intl            
15794,15824,Phoenix Sky Harbor Internationa,John F Kennedy Intl            
8617,10449,Pittsburgh International       ,John F Kennedy Intl            
120,272,Pensacola Regional             ,John F Kennedy Intl            
287,373,Mercedita                      ,John F Kennedy Intl            
443,609,Theodore F Green State         ,John F Kennedy Intl            
1226,1185,Portland International Jetport ,John F Kennedy Intl            
9346,10730,Raleigh-Durham International   ,John F Kennedy Intl            
2246,3169,Richmond International         ,John F Kennedy Intl            
6134,6705,Greater Rochester Int'l        ,John F Kennedy Intl            
6360,6631,Southwest Florida International,John F Kennedy Intl            
5569,6941,San Diego International-Lindber,John F Kennedy Intl            
1,1,San Antonio International      ,John F Kennedy Intl            
308,409,Savannah International         ,John F Kennedy Intl            
188,286,Louisville International-Standi,John F Kennedy Intl            
9981,10402,Seattle-Tacoma Intl            ,John F Kennedy Intl            
43006,45642,San Francisco International    ,John F Kennedy Intl            
2065,2496,San Jose International         ,John F Kennedy Intl            
25763,33550,Luis Munoz Marin International ,John F Kennedy Intl            
9916,9324,Salt Lake City Intl            ,John F Kennedy Intl            
654,800,Sacramento International       ,John F Kennedy Intl            
577,648,John Wayne /Orange Co          ,John F Kennedy Intl            
604,659,Sarasota Bradenton Internationa,John F Kennedy Intl            
10566,10684,Lambert-St Louis International ,John F Kennedy Intl            
1471,2274,Cyril E. King                  ,John F Kennedy Intl            
