rorg,rdes,Origin,Dest
0,0,James M Cox Dayton Intl        ,Philadelphia Intl              
59,411,Ronald Reagan Washington Nation,Philadelphia Intl              
163,1633,Denver Intl                    ,Philadelphia Intl              
658,1541,Dallas-Fort Worth International,Philadelphia Intl              
830,1908,Detroit Metropolitan-Wayne Coun,Philadelphia Intl              
2,8,Eagle County Regional          ,Philadelphia Intl              
30,237,Newark Intl                    ,Philadelphia Intl              
137,1633,Fort Lauderdale-Hollywood Int'l,Philadelphia Intl              
0,0,Kent County International      ,Philadelphia Intl              
4,46,Piedmont Triad International   ,Philadelphia Intl              
0,0,Greenville-Spartanburg         ,Philadelphia Intl              
47,275,William P Hobby                ,Philadelphia Intl              
23,411,Washington Dulles International,Philadelphia Intl              
255,1054,George Bush Intercontinental   ,Philadelphia Intl              
0,0,Wilmington International       ,Philadelphia Intl              
35,190,Indianapolis International     ,Philadelphia Intl              
0,0,Long Island - MacArthur        ,Philadelphia Intl              
101,505,Jacksonville International     ,Philadelphia Intl              
74,112,John F Kennedy Intl            ,Philadelphia Intl              
71,1765,McCarran International         ,Philadelphia Intl              
57,1332,Los Angeles International      ,Philadelphia Intl              
0,0,Lafayette Regional             ,Philadelphia Intl              
9,56,LaGuardia                      ,Philadelphia Intl              
7,169,Kansas City International      ,Philadelphia Intl              
458,2278,Orlando International          ,Philadelphia Intl              
0,18,Harrisburg Intl                ,Philadelphia Intl              
371,893,Chicago Midway                 ,Philadelphia Intl              
97,203,Memphis International          ,Philadelphia Intl              
222,639,Manchester                     ,Philadelphia Intl              
174,1289,Miami International            ,Philadelphia Intl              
20,239,General Mitchell International ,Philadelphia Intl              
0,0,Melbourne International        ,Philadelphia Intl              
592,1173,Minneapolis-St Paul Intl       ,Philadelphia Intl              
45,372,New Orleans International      ,Philadelphia Intl              
0,6,Myrtle Beach International     ,Philadelphia Intl              
13,39,Metropolitan Oakland Internatio,Philadelphia Intl              
840,4083,Chicago O'Hare International   ,Philadelphia Intl              
57,271,Norfolk International          ,Philadelphia Intl              
0,0,Worcester Regional             ,Philadelphia Intl              
55,786,Palm Beach International       ,Philadelphia Intl              
2,84,Portland Intl                  ,Philadelphia Intl              
0,2,Newport News/Williamsburg Inter,Philadelphia Intl              
71,1567,Phoenix Sky Harbor Internationa,Philadelphia Intl              
367,1276,Pittsburgh International       ,Philadelphia Intl              
256,902,Theodore F Green State         ,Philadelphia Intl              
16,202,Portland International Jetport ,Philadelphia Intl              
139,1441,Raleigh-Durham International   ,Philadelphia Intl              
13,213,Richmond International         ,Philadelphia Intl              
16,210,Greater Rochester Int'l        ,Philadelphia Intl              
44,423,Southwest Florida International,Philadelphia Intl              
11,592,San Diego International-Lindber,Philadelphia Intl              
0,0,Louisville International-Standi,Philadelphia Intl              
12,461,Seattle-Tacoma Intl            ,Philadelphia Intl              
22,1107,San Francisco International    ,Philadelphia Intl              
14,1249,Luis Munoz Marin International ,Philadelphia Intl              
26,176,Salt Lake City Intl            ,Philadelphia Intl              
0,5,John Wayne /Orange Co          ,Philadelphia Intl              
0,0,Sarasota Bradenton Internationa,Philadelphia Intl              
10,195,Lambert-St Louis International ,Philadelphia Intl              
2,200,Cyril E. King                  ,Philadelphia Intl              
0,0,Henry E. Rohlsen               ,Philadelphia Intl              
0,0,Stewart                        ,Philadelphia Intl              
11,314,Syracuse-Hancock Intl          ,Philadelphia Intl              
392,1309,Tampa International            ,Philadelphia Intl              
137,1789,Albuquerque International      ,Phoenix Sky Harbor Internationa
0,0,Amarillo International         ,Phoenix Sky Harbor Internationa
6,154,Ted Stevens Anchorage Internati,Phoenix Sky Harbor Internationa
10,74,Aspen-Pitkin Co/Sardy          ,Phoenix Sky Harbor Internationa
173,2043,William B Hartsfield-Atlanta In,Phoenix Sky Harbor Internationa
51,730,Austin-Bergstrom International ,Phoenix Sky Harbor Internationa
11,141,Bradley International          ,Phoenix Sky Harbor Internationa
10,186,Meadows                        ,Phoenix Sky Harbor Internationa
11,128,Birmingham International       ,Phoenix Sky Harbor Internationa
0,0,Billings Logan Intl            ,Phoenix Sky Harbor Internationa
27,373,Nashville International        ,Phoenix Sky Harbor Internationa
5,191,Boise Air Terminal             ,Phoenix Sky Harbor Internationa
32,489,Gen Edw L Logan Intl           ,Phoenix Sky Harbor Internationa
12,154,Buffalo Niagara Intl           ,Phoenix Sky Harbor Internationa
203,911,Burbank-Glendale-Pasadena      ,Phoenix Sky Harbor Internationa
112,1332,Baltimore-Washington Internatio,Phoenix Sky Harbor Internationa
0,0,Eastern Iowa                   ,Phoenix Sky Harbor Internationa
3,71,MC Clellan-Palomar Airport     ,Phoenix Sky Harbor Internationa
52,460,Cleveland-Hopkins Intl         ,Phoenix Sky Harbor Internationa
43,1186,Charlotte/Douglas International,Phoenix Sky Harbor Internationa
20,336,Port Columbus Intl             ,Phoenix Sky Harbor Internationa
43,362,City of Colorado Springs Muni  ,Phoenix Sky Harbor Internationa
51,298,Cincinnati Northern Kentucky In,Phoenix Sky Harbor Internationa
0,0,James M Cox Dayton Intl        ,Phoenix Sky Harbor Internationa
57,550,Ronald Reagan Washington Nation,Phoenix Sky Harbor Internationa
387,3566,Denver Intl                    ,Phoenix Sky Harbor Internationa
1285,3359,Dallas-Fort Worth International,Phoenix Sky Harbor Internationa
11,146,Durango-La Plata County        ,Phoenix Sky Harbor Internationa
6,130,Des Moines International       ,Phoenix Sky Harbor Internationa
157,2325,Detroit Metropolitan-Wayne Coun,Phoenix Sky Harbor Internationa
0,0,Eagle County Regional          ,Phoenix Sky Harbor Internationa
70,719,El Paso International          ,Phoenix Sky Harbor Internationa
4,51,Mahlon Sweet                   ,Phoenix Sky Harbor Internationa
172,1197,Newark Intl                    ,Phoenix Sky Harbor Internationa
19,257,Fresno Yosemite International  ,Phoenix Sky Harbor Internationa
0,32,Glacier Park Intl              ,Phoenix Sky Harbor Internationa
23,313,Flagstaff Pulliam              ,Phoenix Sky Harbor Internationa
29,503,Fort Lauderdale-Hollywood Int'l,Phoenix Sky Harbor Internationa
2,1,Joe Foss                       ,Phoenix Sky Harbor Internationa
0,0,Grand Canyon National Park     ,Phoenix Sky Harbor Internationa
26,215,Spokane Intl                   ,Phoenix Sky Harbor Internationa
19,236,Walker                         ,Phoenix Sky Harbor Internationa
0,0,Yampa Valley                   ,Phoenix Sky Harbor Internationa
3,503,Honolulu International         ,Phoenix Sky Harbor Internationa
114,1048,William P Hobby                ,Phoenix Sky Harbor Internationa
91,548,Washington Dulles International,Phoenix Sky Harbor Internationa
441,1710,George Bush Intercontinental   ,Phoenix Sky Harbor Internationa
3,88,Wichita Mid-Continent          ,Phoenix Sky Harbor Internationa
23,475,Indianapolis International     ,Phoenix Sky Harbor Internationa
85,941,John F Kennedy Intl            ,Phoenix Sky Harbor Internationa
0,39,Kona International At Keahole  ,Phoenix Sky Harbor Internationa
301,6074,McCarran International         ,Phoenix Sky Harbor Internationa
189,4961,Los Angeles International      ,Phoenix Sky Harbor Internationa
0,0,Lubbock International          ,Phoenix Sky Harbor Internationa
21,217,Long Beach (Daugherty )        ,Phoenix Sky Harbor Internationa
0,76,Lihue                          ,Phoenix Sky Harbor Internationa
6,67,Adams                          ,Phoenix Sky Harbor Internationa
0,0,Lincoln Municipal              ,Phoenix Sky Harbor Internationa
0,0,Midland International          ,Phoenix Sky Harbor Internationa
57,807,Kansas City International      ,Phoenix Sky Harbor Internationa
103,625,Orlando International          ,Phoenix Sky Harbor Internationa
163,1487,Chicago Midway                 ,Phoenix Sky Harbor Internationa
21,361,Memphis International          ,Phoenix Sky Harbor Internationa
0,0,McAllen Miller International   ,Phoenix Sky Harbor Internationa
7,42,Rogue Valley International     ,Phoenix Sky Harbor Internationa
1,6,Manchester                     ,Phoenix Sky Harbor Internationa
3,127,Miami International            ,Phoenix Sky Harbor Internationa
59,186,General Mitchell International ,Phoenix Sky Harbor Internationa
0,0,Quad City                      ,Phoenix Sky Harbor Internationa
9,128,Monterey Peninsula             ,Phoenix Sky Harbor Internationa
169,2449,Minneapolis-St Paul Intl       ,Phoenix Sky Harbor Internationa
33,203,New Orleans International      ,Phoenix Sky Harbor Internationa
51,2209,Metropolitan Oakland Internatio,Phoenix Sky Harbor Internationa
1,116,Kahului                        ,Phoenix Sky Harbor Internationa
26,489,Will Rogers World              ,Phoenix Sky Harbor Internationa
37,606,Eppley Airfield                ,Phoenix Sky Harbor Internationa
114,1975,Ontario International          ,Phoenix Sky Harbor Internationa
756,3950,Chicago O'Hare International   ,Phoenix Sky Harbor Internationa
22,1552,Portland Intl                  ,Phoenix Sky Harbor Internationa
117,2147,Philadelphia Intl              ,Phoenix Sky Harbor Internationa
0,0,Phoenix Sky Harbor Internationa,Phoenix Sky Harbor Internationa
51,428,Pittsburgh International       ,Phoenix Sky Harbor Internationa
0,0,Palmdale Production Flight     ,Phoenix Sky Harbor Internationa
13,332,Palm Springs International     ,Phoenix Sky Harbor Internationa
0,0,Pueblo Memorial                ,Phoenix Sky Harbor Internationa
24,137,Theodore F Green State         ,Phoenix Sky Harbor Internationa
42,445,Raleigh-Durham International   ,Phoenix Sky Harbor Internationa
51,970,Reno/Tahoe International       ,Phoenix Sky Harbor Internationa
128,3332,San Diego International-Lindber,Phoenix Sky Harbor Internationa
34,727,San Antonio International      ,Phoenix Sky Harbor Internationa
32,297,Santa Barbara Municipal        ,Phoenix Sky Harbor Internationa
0,0,South Bend Regional            ,Phoenix Sky Harbor Internationa
11,193,San Luis Obispo Co-McChesney   ,Phoenix Sky Harbor Internationa
6,74,Louisville International-Standi,Phoenix Sky Harbor Internationa
95,3253,Seattle-Tacoma Intl            ,Phoenix Sky Harbor Internationa
33,1820,San Francisco International    ,Phoenix Sky Harbor Internationa
56,1045,San Jose International         ,Phoenix Sky Harbor Internationa
171,2943,Salt Lake City Intl            ,Phoenix Sky Harbor Internationa
35,1780,Sacramento International       ,Phoenix Sky Harbor Internationa
78,1793,John Wayne /Orange Co          ,Phoenix Sky Harbor Internationa
73,1254,Lambert-St Louis International ,Phoenix Sky Harbor Internationa
0,0,Sioux Gateway                  ,Phoenix Sky Harbor Internationa
12,35,Telluride Regional             ,Phoenix Sky Harbor Internationa
102,613,Tampa International            ,Phoenix Sky Harbor Internationa
19,265,Tulsa International            ,Phoenix Sky Harbor Internationa
58,712,Tucson International           ,Phoenix Sky Harbor Internationa
25,416,Yuma MCAS-Yuma International   ,Phoenix Sky Harbor Internationa
304,711,William B Hartsfield-Atlanta In,Greater Peoria Regional        
0,0,Austin-Bergstrom International ,Greater Peoria Regional        
0,0,Central Illinois Regional      ,Greater Peoria Regional        
0,0,Eastern Iowa                   ,Greater Peoria Regional        
0,0,University of Illinois-Willard ,Greater Peoria Regional        
0,0,City of Colorado Springs Muni  ,Greater Peoria Regional        
0,0,Cincinnati Northern Kentucky In,Greater Peoria Regional        
0,6,Denver Intl                    ,Greater Peoria Regional        
97,269,Dallas-Fort Worth International,Greater Peoria Regional        
2,16,Detroit Metropolitan-Wayne Coun,Greater Peoria Regional        
0,0,George Bush Intercontinental   ,Greater Peoria Regional        
0,0,Wichita Mid-Continent          ,Greater Peoria Regional        
0,0,Blue Grass                     ,Greater Peoria Regional        
0,0,Lincoln Municipal              ,Greater Peoria Regional        
0,0,Kansas City International      ,Greater Peoria Regional        
0,0,Memphis International          ,Greater Peoria Regional        
0,0,Quad City                      ,Greater Peoria Regional        
0,0,Minneapolis-St Paul Intl       ,Greater Peoria Regional        
291,1663,Chicago O'Hare International   ,Greater Peoria Regional        
0,0,Roanoke Regional/ Woodrum      ,Greater Peoria Regional        
0,0,San Antonio International      ,Greater Peoria Regional        
0,0,Louisville International-Standi,Greater Peoria Regional        
0,0,Springfield-Branson Regional   ,Greater Peoria Regional        
0,0,Lambert-St Louis International ,Greater Peoria Regional        
0,0,Tulsa International            ,Greater Peoria Regional        
0,0,Northwest Arkansas Regional    ,Greater Peoria Regional        
0,0,Fort Lauderdale-Hollywood Int'l,St. Petersburg-Clearwater Inter
9,102,Indianapolis International     ,St. Petersburg-Clearwater Inter
0,24,McCarran International         ,St. Petersburg-Clearwater Inter
0,14,Los Angeles International      ,St. Petersburg-Clearwater Inter
0,2,LaGuardia                      ,St. Petersburg-Clearwater Inter
0,0,Orlando International          ,St. Petersburg-Clearwater Inter
5,153,Chicago Midway                 ,St. Petersburg-Clearwater Inter
0,0,Raleigh-Durham International   ,St. Petersburg-Clearwater Inter
0,2,San Francisco International    ,St. Petersburg-Clearwater Inter
0,0,Luis Munoz Marin International ,St. Petersburg-Clearwater Inter
0,0,Tampa International            ,St. Petersburg-Clearwater Inter
0,0,Albuquerque International      ,Pocatello Regional             
0,0,Austin-Bergstrom International ,Pocatello Regional             
0,0,Meadows                        ,Pocatello Regional             
0,0,Billings Logan Intl            ,Pocatello Regional             
0,0,Bellingham Intl                ,Pocatello Regional             
0,0,Boise Air Terminal             ,Pocatello Regional             
0,0,Bert Mooney                    ,Pocatello Regional             
0,0,Gallatin                       ,Pocatello Regional             
0,0,Yellowstone Regional           ,Pocatello Regional             
0,0,Natrona County Intl            ,Pocatello Regional             
0,0,Denver Intl                    ,Pocatello Regional             
0,0,Des Moines International       ,Pocatello Regional             
0,0,Elko Regional                  ,Pocatello Regional             
0,0,El Paso International          ,Pocatello Regional             
0,0,Mahlon Sweet                   ,Pocatello Regional             
0,0,Fresno Yosemite International  ,Pocatello Regional             
0,0,Glacier Park Intl              ,Pocatello Regional             
0,0,Joe Foss                       ,Pocatello Regional             
0,0,Spokane Intl                   ,Pocatello Regional             
0,0,Walker                         ,Pocatello Regional             
0,0,Great Falls Intl               ,Pocatello Regional             
0,0,Yampa Valley                   ,Pocatello Regional             
0,0,Helena Regional                ,Pocatello Regional             
0,0,George Bush Intercontinental   ,Pocatello Regional             
0,0,Idaho Falls Regional           ,Pocatello Regional             
0,0,Jackson Hole                   ,Pocatello Regional             
0,0,McCarran International         ,Pocatello Regional             
0,0,Los Angeles International      ,Pocatello Regional             
0,0,Kansas City International      ,Pocatello Regional             
0,0,Monterey Peninsula             ,Pocatello Regional             
0,0,Metropolitan Oakland Internatio,Pocatello Regional             
0,0,Will Rogers World              ,Pocatello Regional             
0,0,Eppley Airfield                ,Pocatello Regional             
0,0,Chicago O'Hare International   ,Pocatello Regional             
0,0,Portland Intl                  ,Pocatello Regional             
0,0,Phoenix Sky Harbor Internationa,Pocatello Regional             
0,0,Tri-Cities                     ,Pocatello Regional             
0,0,Palm Springs International     ,Pocatello Regional             
0,0,Rapid City Regional            ,Pocatello Regional             
0,0,Roberts                        ,Pocatello Regional             
0,0,Reno/Tahoe International       ,Pocatello Regional             
0,0,Seattle-Tacoma Intl            ,Pocatello Regional             
0,0,San Francisco International    ,Pocatello Regional             
0,0,St George Muni                 ,Pocatello Regional             
0,0,San Jose International         ,Pocatello Regional             
61,730,Salt Lake City Intl            ,Pocatello Regional             
1,0,John Wayne /Orange Co          ,Pocatello Regional             
0,0,Friedman Memorial              ,Pocatello Regional             
0,0,Tucson International           ,Pocatello Regional             
0,0,Joslin Field - Magic Valley    ,Pocatello Regional             
0,0,Yellowstone                    ,Pocatello Regional             
0,1,Jacksonville International     ,Pierre Regional                
0,0,Minneapolis-St Paul Intl       ,Pierre Regional                
0,0,Lehigh Valley International    ,Pittsburgh International       
0,0,Albuquerque International      ,Pittsburgh International       
0,0,Atlantic City International    ,Pittsburgh International       
16,40,Albany Cty                     ,Pittsburgh International       
262,2453,William B Hartsfield-Atlanta In,Pittsburgh International       
0,0,Austin-Bergstrom International ,Pittsburgh International       
0,0,Asheville Regional             ,Pittsburgh International       
0,0,Wilkes-Barre/Scranton Intl     ,Pittsburgh International       
0,0,Kalamazoo County               ,Pittsburgh International       
12,55,Bradley International          ,Pittsburgh International       
0,0,Binghamton Regional            ,Pittsburgh International       
0,0,Bangor International           ,Pittsburgh International       
0,0,Birmingham International       ,Pittsburgh International       
0,30,Nashville International        ,Pittsburgh International       
150,660,Gen Edw L Logan Intl           ,Pittsburgh International       
0,0,Burlington International       ,Pittsburgh International       
4,33,Buffalo Niagara Intl           ,Pittsburgh International       
16,216,Baltimore-Washington Internatio,Pittsburgh International       
0,0,Akron-Canton Regional          ,Pittsburgh International       
0,0,Benedum                        ,Pittsburgh International       
0,0,Cleveland-Hopkins Intl         ,Pittsburgh International       
83,1649,Charlotte/Douglas International,Pittsburgh International       
0,1,Port Columbus Intl             ,Pittsburgh International       
0,0,University of Illinois-Willard ,Pittsburgh International       
0,0,Yeager                         ,Pittsburgh International       
221,884,Cincinnati Northern Kentucky In,Pittsburgh International       
0,0,James M Cox Dayton Intl        ,Pittsburgh International       
58,567,Ronald Reagan Washington Nation,Pittsburgh International       
57,503,Denver Intl                    ,Pittsburgh International       
426,1555,Dallas-Fort Worth International,Pittsburgh International       
0,0,Des Moines International       ,Pittsburgh International       
78,940,Detroit Metropolitan-Wayne Coun,Pittsburgh International       
0,0,Elmira/Corning Regional        ,Pittsburgh International       
0,0,Erie Intl                      ,Pittsburgh International       
0,0,Evansville Regional            ,Pittsburgh International       
209,1878,Newark Intl                    ,Pittsburgh International       
26,363,Fort Lauderdale-Hollywood Int'l,Pittsburgh International       
0,0,Bishop                         ,Pittsburgh International       
0,0,Fort Wayne International       ,Pittsburgh International       
0,0,Kent County International      ,Pittsburgh International       
0,0,Piedmont Triad International   ,Pittsburgh International       
0,0,Greenville-Spartanburg         ,Pittsburgh International       
0,0,Westchester Cty                ,Pittsburgh International       
0,0,Tri-State/Walker-Long          ,Pittsburgh International       
79,891,Washington Dulles International,Pittsburgh International       
238,550,George Bush Intercontinental   ,Pittsburgh International       
0,0,Wichita Mid-Continent          ,Pittsburgh International       
3,53,Indianapolis International     ,Pittsburgh International       
0,0,Long Island - MacArthur        ,Pittsburgh International       
0,0,Tompkins Cty                   ,Pittsburgh International       
0,0,Jacksonville International     ,Pittsburgh International       
309,885,John F Kennedy Intl            ,Pittsburgh International       
0,0,Capital City                   ,Pittsburgh International       
18,834,McCarran International         ,Pittsburgh International       
0,249,Los Angeles International      ,Pittsburgh International       
0,0,Blue Grass                     ,Pittsburgh International       
137,605,LaGuardia                      ,Pittsburgh International       
0,0,Greenbrier Valley              ,Pittsburgh International       
0,0,Mbs International              ,Pittsburgh International       
6,96,Kansas City International      ,Pittsburgh International       
141,858,Orlando International          ,Pittsburgh International       
4,16,Harrisburg Intl                ,Pittsburgh International       
87,783,Chicago Midway                 ,Pittsburgh International       
15,91,Memphis International          ,Pittsburgh International       
4,24,Manchester                     ,Pittsburgh International       
38,302,Miami International            ,Pittsburgh International       
27,224,General Mitchell International ,Pittsburgh International       
0,0,Dane County Regional           ,Pittsburgh International       
47,529,Minneapolis-St Paul Intl       ,Pittsburgh International       
1,30,New Orleans International      ,Pittsburgh International       
0,3,Myrtle Beach International     ,Pittsburgh International       
0,0,Metropolitan Oakland Internatio,Pittsburgh International       
0,0,Eppley Airfield                ,Pittsburgh International       
450,2938,Chicago O'Hare International   ,Pittsburgh International       
1,1,Norfolk International          ,Pittsburgh International       
0,0,Worcester Regional             ,Pittsburgh International       
0,103,Palm Beach International       ,Pittsburgh International       
0,0,Portland Intl                  ,Pittsburgh International       
0,0,Newport News/Williamsburg Inter,Pittsburgh International       
139,2763,Philadelphia Intl              ,Pittsburgh International       
6,592,Phoenix Sky Harbor Internationa,Pittsburgh International       
12,73,Theodore F Green State         ,Pittsburgh International       
3,35,Portland International Jetport ,Pittsburgh International       
6,30,Raleigh-Durham International   ,Pittsburgh International       
0,0,Richmond International         ,Pittsburgh International       
0,0,Roanoke Regional/ Woodrum      ,Pittsburgh International       
5,19,Greater Rochester Int'l        ,Pittsburgh International       
1,161,Southwest Florida International,Pittsburgh International       
1,99,San Diego International-Lindber,Pittsburgh International       
0,0,San Antonio International      ,Pittsburgh International       
0,0,South Bend Regional            ,Pittsburgh International       
0,0,Louisville International-Standi,Pittsburgh International       
5,124,Seattle-Tacoma Intl            ,Pittsburgh International       
1,234,San Francisco International    ,Pittsburgh International       
0,0,San Jose International         ,Pittsburgh International       
0,57,Luis Munoz Marin International ,Pittsburgh International       
3,31,Salt Lake City Intl            ,Pittsburgh International       
0,0,Sacramento International       ,Pittsburgh International       
0,5,John Wayne /Orange Co          ,Pittsburgh International       
0,0,Sarasota Bradenton Internationa,Pittsburgh International       
0,12,Lambert-St Louis International ,Pittsburgh International       
0,0,Stewart                        ,Pittsburgh International       
1,50,Syracuse-Hancock Intl          ,Pittsburgh International       
0,0,Toledo Express                 ,Pittsburgh International       
126,320,Tampa International            ,Pittsburgh International       
0,0,Tri-Cities Regional            ,Pittsburgh International       
0,0,Trenton-Mercer County          ,Pittsburgh International       
0,0,Tucson International           ,Pittsburgh International       
0,0,McGhee-Tyson                   ,Pittsburgh International       
0,0,Oneida Cty                     ,Pittsburgh International       
0,1,Ronald Reagan Washington Nation,Pellston Regional  of Emmet Cou
5,52,Detroit Metropolitan-Wayne Coun,Pellston Regional  of Emmet Cou
0,0,McCarran International         ,Palmdale Production Flight     
0,0,Los Angeles International      ,Palmdale Production Flight     
0,0,Phoenix Sky Harbor Internationa,Palmdale Production Flight     
0,18,San Francisco International    ,Palmdale Production Flight     
307,2411,William B Hartsfield-Atlanta In,Pensacola Regional             
0,0,Birmingham International       ,Pensacola Regional             
0,0,Nashville International        ,Pensacola Regional             
0,0,Baton Rouge Metropolitan       ,Pensacola Regional             
27,368,Charlotte/Douglas International,Pensacola Regional             
30,116,Cincinnati Northern Kentucky In,Pensacola Regional             
320,1269,Dallas-Fort Worth International,Pensacola Regional             
0,0,Gulfport-Biloxi Regional       ,Pensacola Regional             
268,560,George Bush Intercontinental   ,Pensacola Regional             
0,0,Jackson International          ,Pensacola Regional             
2,5,Jacksonville International     ,Pensacola Regional             
46,34,John F Kennedy Intl            ,Pensacola Regional             
1,1,Orlando International          ,Pensacola Regional             
0,0,Key                            ,Pensacola Regional             
21,94,Memphis International          ,Pensacola Regional             
0,0,Monroe Regional                ,Pensacola Regional             
0,0,Mobile Regional                ,Pensacola Regional             
0,0,New Orleans International      ,Pensacola Regional             
41,188,Chicago O'Hare International   ,Pensacola Regional             
0,1,Raleigh-Durham International   ,Pensacola Regional             
10,31,Tampa International            ,Pensacola Regional             
0,0,Boise Air Terminal             ,Tri-Cities                     
60,424,Denver Intl                    ,Tri-Cities                     
0,0,Spokane Intl                   ,Tri-Cities                     
0,0,McCarran International         ,Tri-Cities                     
0,0,Portland Intl                  ,Tri-Cities                     
6,64,Seattle-Tacoma Intl            ,Tri-Cities                     
0,0,San Francisco International    ,Tri-Cities                     
80,1012,Salt Lake City Intl            ,Tri-Cities                     
0,0,Yakima Air Terminal            ,Tri-Cities                     
2,15,William B Hartsfield-Atlanta In,Mercedita                      
12,78,Newark Intl                    ,Mercedita                      
0,2,Fort Lauderdale-Hollywood Int'l,Mercedita                      
6,101,John F Kennedy Intl            ,Mercedita                      
1,39,Orlando International          ,Mercedita                      
0,0,Miami International            ,Mercedita                      
29,322,Juneau International           ,James C. Johnson Petersburg    
51,35,Wrangell                       ,James C. Johnson Petersburg    
0,0,Albuquerque International      ,Palm Springs International     
11,59,William B Hartsfield-Atlanta In,Palm Springs International     
0,0,Meadows                        ,Palm Springs International     
0,0,City of Colorado Springs Muni  ,Palm Springs International     
71,595,Denver Intl                    ,Palm Springs International     
255,467,Dallas-Fort Worth International,Palm Springs International     
0,0,Fresno Yosemite International  ,Palm Springs International     
87,171,George Bush Intercontinental   ,Palm Springs International     
0,0,Imperial County                ,Palm Springs International     
0,0,Inyokern                       ,Palm Springs International     
59,659,McCarran International         ,Palm Springs International     
96,1759,Los Angeles International      ,Palm Springs International     
0,0,Long Beach (Daugherty )        ,Palm Springs International     
0,0,Monterey Peninsula             ,Palm Springs International     
5,123,Minneapolis-St Paul Intl       ,Palm Springs International     
0,0,Metropolitan Oakland Internatio,Palm Springs International     
5,1,Ontario International          ,Palm Springs International     
154,250,Chicago O'Hare International   ,Palm Springs International     
1,87,Portland Intl                  ,Palm Springs International     
24,636,Phoenix Sky Harbor Internationa,Palm Springs International     
0,0,San Diego International-Lindber,Palm Springs International     
0,0,Santa Barbara Municipal        ,Palm Springs International     
0,0,San Luis Obispo Co-McChesney   ,Palm Springs International     
8,390,Seattle-Tacoma Intl            ,Palm Springs International     
3,732,San Francisco International    ,Palm Springs International     
0,0,St George Muni                 ,Palm Springs International     
0,15,San Jose International         ,Palm Springs International     
44,571,Salt Lake City Intl            ,Palm Springs International     
0,0,Sacramento International       ,Palm Springs International     
0,0,John Wayne /Orange Co          ,Palm Springs International     
0,0,Lambert-St Louis International ,Palm Springs International     
0,0,Tucson International           ,Palm Springs International     
0,0,Yuma MCAS-Yuma International   ,Palm Springs International     
0,0,Birmingham International       ,Pueblo Memorial                
0,0,City of Colorado Springs Muni  ,Pueblo Memorial                
0,0,Denver Intl                    ,Pueblo Memorial                
0,0,Dallas-Fort Worth International,Pueblo Memorial                
0,0,Los Angeles International      ,Pueblo Memorial                
0,0,Rogue Valley International     ,Pueblo Memorial                
0,0,Dane County Regional           ,Pueblo Memorial                
0,0,Montrose Regional              ,Pueblo Memorial                
0,0,Chicago O'Hare International   ,Pueblo Memorial                
0,0,Phoenix Sky Harbor Internationa,Pueblo Memorial                
0,0,Santa Barbara Municipal        ,Pueblo Memorial                
0,0,Salt Lake City Intl            ,Pueblo Memorial                
0,0,Lambert-St Louis International ,Pueblo Memorial                
0,0,Albany Cty                     ,Theodore F Green State         
189,1204,William B Hartsfield-Atlanta In,Theodore F Green State         
0,0,Bradley International          ,Theodore F Green State         
0,0,Bangor International           ,Theodore F Green State         
19,171,Nashville International        ,Theodore F Green State         
0,0,Gen Edw L Logan Intl           ,Theodore F Green State         
247,2332,Baltimore-Washington Internatio,Theodore F Green State         
55,274,Cleveland-Hopkins Intl         ,Theodore F Green State         
48,1041,Charlotte/Douglas International,Theodore F Green State         
61,437,Cincinnati Northern Kentucky In,Theodore F Green State         
51,551,Ronald Reagan Washington Nation,Theodore F Green State         
84,135,Dallas-Fort Worth International,Theodore F Green State         
79,1038,Detroit Metropolitan-Wayne Coun,Theodore F Green State         
150,1172,Newark Intl                    ,Theodore F Green State         
8,34,Fort Lauderdale-Hollywood Int'l,Theodore F Green State         
0,0,William P Hobby                ,Theodore F Green State         
0,0,Westchester Cty                ,Theodore F Green State         
35,409,Washington Dulles International,Theodore F Green State         
0,0,George Bush Intercontinental   ,Theodore F Green State         
0,0,Long Island - MacArthur        ,Theodore F Green State         
18,24,John F Kennedy Intl            ,Theodore F Green State         
10,94,McCarran International         ,Theodore F Green State         
0,0,LaGuardia                      ,Theodore F Green State         
3,51,Kansas City International      ,Theodore F Green State         
108,595,Orlando International          ,Theodore F Green State         
0,0,Harrisburg Intl                ,Theodore F Green State         
100,783,Chicago Midway                 ,Theodore F Green State         
21,252,Minneapolis-St Paul Intl       ,Theodore F Green State         
337,1667,Chicago O'Hare International   ,Theodore F Green State         
105,2117,Philadelphia Intl              ,Theodore F Green State         
10,409,Phoenix Sky Harbor Internationa,Theodore F Green State         
12,91,Pittsburgh International       ,Theodore F Green State         
18,106,Raleigh-Durham International   ,Theodore F Green State         
0,0,Greater Rochester Int'l        ,Theodore F Green State         
0,0,Stewart                        ,Theodore F Green State         
0,0,Syracuse-Hancock Intl          ,Theodore F Green State         
58,310,Tampa International            ,Theodore F Green State         
0,0,Cedar City Muni                ,Provo Muni                     
0,0,Denver Intl                    ,Provo Muni                     
0,0,Spokane Intl                   ,Provo Muni                     
0,0,Monterey Peninsula             ,Provo Muni                     
0,0,Ontario International          ,Provo Muni                     
0,0,San Antonio International      ,Provo Muni                     
0,0,St George Muni                 ,Provo Muni                     
0,0,Salt Lake City Intl            ,Provo Muni                     
